state,county_name,unemployment_rate_2010,population_total_2010,urban_population_prc,rural_population_prc,crime_per_capita,per_capita_sme_num,per_capita_large_num,avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total,population_jail_prc,2008_dem_%_vote,2008_rep_%_vote,2008_other_%_vote,smoke_percent_2010,popul_hs_grad_prc,popul_college_grad_prc,popul_single_paren_prc,liquor_stores_per10k,police_per_1000,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010
MT,Beaverhead County,5.8,9246.0,0.498485832,0.501514168,0.002920182,0.035366645,0.002920182,23624.93195,27977.41273,24537.00516,0.000958252,0.339491917,0.631534747,0.028973336,19.75,83.0,26.0,5.0,1.1,2.2712524334847504,92.66,0.21,0.39,1.27,3.66,1.62
MT,Blaine County,6.5,6491.0,0.0,1.0,0.002156833,0.019719612,0.001386535,21711.68437,27535.35354,37933.13668,0.000154059,0.564698076,0.377903119,0.057398806,28.2,76.0,17.0,11.0,3.0,2.0027730704051763,47.87,0.11,0.09,48.34,1.77,1.96
MT,Broadwater County,7.3,5612.0,0.0,1.0,0.003920171,0.022986458,0.000890948,22946.82676,33953.7037,27227.82037,0.004468995,0.307747748,0.667747748,0.024504505,22.95,81.0,15.0,6.0,0.0,3.920171062009979,94.62,0.27,0.16,1.21,2.25,1.51
MT,Carbon County,6.3,10078.0,0.0,1.0,9.92e-05,0.036217503,0.001289938,20998.49624,49276.1194,22778.29967,0.002467752,0.424869565,0.540521739,0.034608696,19.75,98.0,23.0,6.0,2.1,1.2899384798571145,95.93,0.3,0.22,0.75,1.87,1.0
MT,Cascade County,6.3,81327.0,0.801787844,0.198212156,0.000110664,0.02489948,0.002594464,28166.1787,32378.11365,29813.15416,0.00486751,0.499039439,0.476240253,0.024720307,22.64,100.0,21.0,9.0,0.7,1.586189088494596,87.42,1.18,0.82,4.03,3.33,3.62
MT,Fallon County,3.0,2890.0,0.0,1.0,0.007612457,0.043598616,0.003806228,54293.65079,63534.24658,40801.47059,0.000951557,0.20662768,0.691358025,0.102014295,22.03,92.0,14.0,6.0,0.0,3.114186851211073,96.64,0.07,0.59,0.31,1.18,1.31
MT,Fergus County,6.3,11586.0,0.525634386,0.474365614,0.025548075,0.03486967,0.002071466,27580.43191,32756.82382,28993.87067,0.001129812,0.310173299,0.659178434,0.030648267,22.81,79.0,19.0,6.0,0.9,1.294665976178146,95.68,0.16,0.23,1.17,1.48,1.52
MT,Gallatin County,6.7,89513.0,0.664573861,0.335426139,0.0,0.048663323,0.002312513,29447.97115,35353.51644,30968.28883,0.001115145,0.502501609,0.468724698,0.028773693,14.19,68.0,41.0,6.0,0.6,0.7373230703920101,93.33,0.31,1.13,0.8,2.76,1.85
MT,Granite County,9.1,3079.0,0.0,1.0,0.024033777,0.031828516,0.000324781,26208.67769,0.0,26388.88889,0.000324781,0.349825378,0.589639115,0.060535506,21.44,75.0,22.0,6.0,0.0,2.9230269568041574,96.39,0.1,0.06,0.42,1.43,1.69
MT,Judith Basin County,6.3,2072.0,0.0,1.0,0.07046332,0.025096525,0.000965251,17237.28814,0.0,23382.16561,0.001143822,0.321197411,0.648058252,0.030744337,18.14,100.0,24.0,4.0,0.0,2.413127413127413,97.2,0.05,0.1,0.82,1.16,0.68
MT,Lake County,8.9,28746.0,0.165692618,0.834307382,0.006435678,0.026160161,0.000800111,24080.66298,34681.30312,25511.3745,0.001471161,0.486098139,0.466843882,0.047057978,25.29,84.0,22.0,11.0,0.7,1.9480971265567384,68.07,0.31,0.39,20.97,3.47,7.27
MT,Lewis and Clark County,5.4,63395.0,0.710702737,0.289297263,0.0,0.028740437,0.003170597,29674.00736,37628.26886,32682.62078,0.001146936,0.511889451,0.447641552,0.040468998,18.74,86.0,32.0,9.0,0.5,1.1830586008360282,92.43,0.32,0.55,1.99,2.5,2.45
MT,Lincoln County,14.8,19687.0,0.202062275,0.797937725,0.00010159,0.03032458,0.001269874,28269.82652,22962.60163,27420.50481,0.001153553,0.327842202,0.618185759,0.053972039,22.24,71.0,14.0,8.0,1.1,1.8286178696601818,94.2,0.1,0.29,0.88,2.35,2.34
MT,Madison County,7.5,7691.0,0.0,1.0,0.000130022,0.045767781,0.000910155,27171.94929,52144.57831,28992.67936,0.000989468,0.351795096,0.617775832,0.030429072,17.83,85.0,26.0,4.0,1.4,2.4704199713951374,95.37,0.2,0.34,0.46,2.42,1.35
MT,Mineral County,12.4,4223.0,0.0,1.0,0.074117926,0.024863841,0.000947194,45519.10828,0.0,25283.22981,0.001657589,0.418109847,0.521029193,0.06086096,26.2,100.0,12.0,7.0,0.0,3.5519772673454892,93.58,0.21,0.71,1.42,1.89,2.42
MT,Missoula County,7.2,109299.0,0.776731718,0.223268282,7.32e-05,0.032699293,0.002580079,28363.78337,32435.59703,29657.15398,0.003349893,0.618079995,0.350957634,0.030962371,18.67,87.0,33.0,8.0,0.7,1.4638743263890797,91.02,0.38,1.12,2.42,2.62,2.6
MT,Petroleum County,5.0,494.0,0.0,1.0,0.024291498,0.024291498,0.002024291,11900.0,0.0,13390.2439,0.001072874,0.226666667,0.756666667,0.016666667,20.93,100.0,17.0,6.0,0.0,2.0242914979757085,98.38,0.0,0.0,0.0,1.01,1.21
MT,Phillips County,6.7,4253.0,0.0,1.0,0.001881025,0.031977428,0.001410769,21659.65347,0.0,24467.75956,0.000470256,0.286870504,0.639838129,0.073291367,24.64,95.0,17.0,6.0,2.5,2.5864095932283093,86.17,0.02,0.24,8.06,1.9,4.02
MT,Prairie County,4.9,1179.0,0.0,1.0,0.095843936,0.028837998,0.0,15182.7957,0.0,20851.85185,0.0,0.254216867,0.606024096,0.139759036,21.62,100.0,15.0,3.0,0.0,2.544529262086514,95.42,0.0,0.51,0.17,1.36,2.8
MT,Ravalli County,9.3,40212.0,0.153735203,0.846264797,9.95e-05,0.032129713,0.000944992,24624.57799,39113.02476,26239.62083,0.001257585,0.3800733,0.588299172,0.031627528,21.46,84.0,23.0,7.0,0.8,1.5169601114095295,93.91,0.18,0.51,0.75,2.97,1.89
MT,Roosevelt County,6.8,10425.0,0.602685851,0.397314149,0.002685851,0.015731415,0.001055156,23219.04762,0.0,24626.47887,0.001301679,0.518293916,0.297756216,0.183949869,33.57,100.0,16.0,17.0,0.0,2.398081534772182,35.58,0.12,0.43,59.74,1.27,2.98
MT,Sheridan County,3.6,3384.0,0.0,1.0,0.027777778,0.041962175,0.001477541,21903.48101,25868.42105,22902.1978,0.000422577,0.475074776,0.492023928,0.032901296,22.72,100.0,18.0,4.0,0.0,2.3640661938534278,94.59,0.21,0.41,1.6,1.51,1.95
MT,Toole County,4.5,5324.0,0.570435763,0.429564237,0.0,0.032682194,0.003380917,34253.79427,27262.93103,32287.87879,0.001046206,0.347477605,0.620933522,0.031588873,26.07,90.0,17.0,6.0,3.9,3.756574004507889,90.4,0.53,0.43,4.38,2.42,1.93
MT,Valley County,4.8,7369.0,0.44795766,0.55204234,0.0,0.03256887,0.002171258,23546.0659,0.0,26631.82674,0.001899851,0.37166742,0.479213737,0.149118843,25.59,95.0,16.0,8.0,2.9,1.7641471027276427,86.36,0.23,0.49,9.7,1.23,2.1
MT,Wibaux County,4.2,1017.0,0.0,1.0,0.321533923,0.034414946,0.0,54221.15385,0.0,26852.38095,0.009823009,0.259325044,0.673179396,0.06749556,21.36,83.0,16.0,5.0,0.0,0.9832841691248771,97.05,0.0,0.49,0.39,1.28,1.18
MT,Yellowstone County,5.8,147972.0,0.833117076,0.166882924,0.0,0.030438191,0.002987052,31193.93245,43413.79693,36111.30792,0.002499865,0.454884923,0.517996337,0.02711874,22.6,86.0,26.0,9.0,0.5,0.9934311896845349,88.17,0.58,0.62,3.63,4.7,2.78
NE,Adams County,4.8,31364.0,0.77515623,0.22484377,3.19e-05,0.02601709,0.002646346,28742.07188,29607.7269,29057.95912,0.001055988,0.354655564,0.624678274,0.020666162,21.14,93.0,20.0,7.0,0.3,0.6057900777961994,88.47,0.7,1.39,0.33,8.11,1.35
NE,Antelope County,3.7,6685.0,0.0,1.0,0.0,0.031862378,0.001944652,25737.71857,25333.33333,25671.07093,0.000577412,0.237676609,0.748194662,0.014128728,22.22,91.0,14.0,5.0,1.5,1.7950635751682873,96.01,0.28,0.3,0.13,2.66,0.61
NE,Banner County,4.4,690.0,0.0,1.0,0.0,0.010144928,0.0,51137.93103,0.0,51137.93103,0.003333333,0.149038462,0.836538462,0.014423077,19.05,90.0,20.0,3.0,0.0,1.4492753623188406,95.07,0.0,0.0,0.43,3.77,0.72
NE,Boone County,3.6,5505.0,0.0,1.0,0.003088102,0.031607629,0.002906449,23262.73148,35763.22418,29234.57584,0.000337875,0.261636107,0.720028209,0.018335684,21.42,97.0,13.0,5.0,0.0,2.1798365122615806,97.78,0.42,0.18,0.2,1.18,0.33
NE,Box Butte County,5.1,11308.0,0.750442165,0.249557835,0.000176866,0.024672798,0.002564556,24861.20168,37554.72637,28319.55269,0.001212416,0.378790922,0.588873268,0.03233581,24.0,83.0,15.0,8.0,1.8,1.7686593562079944,84.58,0.43,0.29,2.9,10.23,2.5
NE,Brown County,4.8,3145.0,0.0,1.0,0.023847377,0.040699523,0.003497615,23193.79845,0.0,22562.77533,0.000251192,0.198468411,0.770899809,0.03063178,23.06,100.0,17.0,5.0,3.0,2.861685214626391,97.68,0.06,0.22,0.29,0.92,0.83
NE,Buffalo County,3.7,46102.0,0.677389267,0.322610733,0.000130146,0.027005336,0.00294998,28634.43416,35689.35249,31584.88677,0.001908811,0.304099933,0.67884725,0.017052817,18.71,84.0,30.0,8.0,0.7,0.9544054487874712,89.21,0.77,1.27,0.22,7.44,1.35
NE,Burt County,6.0,6858.0,0.0,1.0,0.001895596,0.025663459,0.001458151,24535.76865,0.0,26798.7013,0.000831146,0.417183348,0.563035134,0.019781518,21.95,87.0,14.0,6.0,2.8,1.3123359580052494,95.07,0.34,0.25,1.56,1.84,1.22
NE,Butler County,4.0,8395.0,0.342942228,0.657057772,0.001429422,0.021441334,0.001191185,32615.98092,23541.14713,30864.77382,0.003097082,0.309976556,0.666058869,0.023964574,23.37,92.0,14.0,5.0,0.0,0.9529481834425253,96.39,0.29,0.32,0.12,2.32,0.68
NE,Cass County,5.7,25241.0,0.270433026,0.729566974,0.00019809,0.018937443,0.001307397,27070.38462,37789.10615,29384.80097,0.002703934,0.392097014,0.587361821,0.020541165,21.63,85.0,19.0,7.0,0.8,2.9317380452438493,95.41,0.32,0.33,0.28,2.41,1.45
NE,Cedar County,3.6,8852.0,0.0,1.0,0.000790782,0.033099864,0.001129688,25315.68088,18973.54497,25969.8324,0.000403299,0.285098227,0.697652132,0.017249641,22.35,99.0,13.0,4.0,0.0,1.1296882060551288,97.82,0.08,0.08,0.24,1.28,0.69
NE,Chase County,2.8,3966.0,0.0,1.0,0.004034291,0.033787191,0.002521432,29937.69799,33795.27559,30393.85475,0.00075643,0.184924078,0.800976139,0.014099783,21.95,75.0,17.0,6.0,5.3,2.017145738779627,88.02,0.13,0.1,0.05,11.14,1.21
NE,Cherry County,3.0,5713.0,0.474881848,0.525118152,0.000525118,0.035883074,0.002450551,23304.29043,19068.80734,22771.49452,0.001300543,0.195815626,0.771493952,0.032690422,22.86,90.0,19.0,7.0,0.0,2.100472606336426,89.99,0.19,0.35,5.43,1.66,2.47
NE,Cheyenne County,3.7,9998.0,0.637427485,0.362572515,0.0,0.024704941,0.0025005,25782.30266,56727.88046,43146.51368,0.001814363,0.242405456,0.738169043,0.019425501,21.27,87.0,17.0,8.0,2.0,0.8001600320064013,90.81,0.19,1.58,0.52,6.1,1.27
NE,Colfax County,4.0,10515.0,0.594864479,0.405135521,0.000190204,0.021873514,0.001236329,23440.17404,0.0,30337.02269,0.002110319,0.351233219,0.630034343,0.018732438,22.7,100.0,11.0,7.0,2.0,0.855920114122682,57.36,0.47,0.23,0.31,41.04,2.03
NE,Cuming County,3.7,9139.0,0.347959295,0.652040705,0.001313054,0.035233614,0.002297844,26002.405,34551.40187,28019.47813,0.0,0.311720088,0.668460974,0.019818938,22.53,96.0,12.0,5.0,1.1,0.6565269723164461,90.5,0.09,0.19,0.23,8.25,1.12
NE,Custer County,3.7,10939.0,0.323338514,0.676661486,0.001919737,0.031995612,0.001554073,23831.08108,37313.43284,26870.28037,0.000953469,0.213696665,0.771064898,0.015238437,21.55,99.0,16.0,5.0,0.9,0.6399122406070025,96.45,0.26,0.14,0.28,1.97,0.99
NE,Dakota County,7.5,21006.0,0.789107874,0.210892126,0.000952109,0.017375988,0.002285061,32260.19529,0.0,34421.90911,0.004468247,0.468105066,0.514696685,0.017198249,24.58,76.0,12.0,11.0,2.0,0.8092925830715034,55.2,3.05,2.96,2.22,35.32,2.3
NE,Dawes County,4.0,9182.0,0.600631671,0.399368329,0.005227619,0.028969723,0.002069266,21091.11488,20800.90498,21033.04663,0.001120671,0.340397351,0.629403974,0.030198675,18.98,100.0,28.0,7.0,4.6,0.980178610324548,87.76,1.42,1.02,3.71,3.33,2.54
NE,Dawson County,5.0,24326.0,0.733453918,0.266546082,0.0,0.024623859,0.001808764,26834.71684,0.0,29044.70861,0.003494204,0.300400701,0.683696469,0.01590283,22.81,81.0,14.0,8.0,2.4,2.4664967524459427,63.57,2.92,0.55,0.3,31.84,2.1
NE,Deuel County,4.0,1941.0,0.0,1.0,0.00309119,0.027305513,0.001545595,20214.59227,0.0,22599.54233,0.0,0.244712991,0.737160121,0.018126888,22.99,75.0,17.0,5.0,0.0,2.575991756826378,94.74,0.05,0.26,0.31,3.86,1.18
NE,Dixon County,4.9,6000.0,0.0,1.0,0.009,0.016833333,0.000666667,29424.821,0.0,30555.55556,0.001071667,0.338582677,0.638869005,0.022548318,22.04,86.0,14.0,6.0,0.0,2.0,88.22,0.23,0.17,0.38,10.37,0.97
NE,Douglas County,5.2,517110.0,0.978294754,0.021705246,0.0,0.021755526,0.001866141,37339.97871,46890.29538,43046.36353,0.002307053,0.515260189,0.468859864,0.015879948,22.07,78.0,31.0,9.0,0.6,0.369360484229661,71.94,11.44,2.63,0.49,11.18,2.8
NE,Dundy County,3.2,2008.0,0.0,1.0,0.0,0.030378486,0.000996016,29389.57055,0.0,28717.08683,0.000781873,0.213935231,0.768400393,0.017664377,20.26,85.0,17.0,4.0,4.9,3.9840637450199203,92.23,0.35,0.1,0.4,5.83,1.29
NE,Fillmore County,3.8,5890.0,0.0,1.0,0.0,0.03344652,0.002207131,30212.2093,26677.41935,29672.41379,0.000679117,0.326433661,0.649134713,0.024431625,20.59,100.0,16.0,5.0,1.6,1.8675721561969438,95.4,0.51,0.15,0.37,3.02,0.81
NE,Franklin County,4.5,3225.0,0.0,1.0,0.0,0.021395349,0.001550388,22134.36123,0.0,23177.38791,0.000886822,0.284793814,0.695231959,0.019974227,23.25,100.0,16.0,6.0,0.0,2.1705426356589146,97.52,0.03,0.09,0.31,1.02,1.05
NE,Frontier County,3.8,2756.0,0.0,1.0,0.0,0.02467344,0.000725689,24341.93548,0.0,23739.7541,0.001244557,0.248575499,0.736467236,0.014957265,20.57,81.0,18.0,5.0,3.7,2.9027576197387517,97.5,0.0,0.15,0.18,1.27,0.8
NE,Furnas County,3.4,4959.0,0.0,1.0,0.010687639,0.02944142,0.001008268,29405.56492,0.0,31241.09174,0.000375076,0.238831615,0.740979381,0.020189003,22.68,90.0,16.0,5.0,2.1,2.016535591853196,95.68,0.16,0.2,0.3,2.66,1.09
NE,Gage County,5.9,22311.0,0.556003765,0.443996235,0.0,0.024561875,0.002734077,26545.17203,26466.76353,26515.43125,0.001017884,0.440255906,0.534940945,0.02480315,23.01,90.0,15.0,7.0,2.2,0.6723141051499261,96.06,0.32,0.36,0.45,1.73,1.34
NE,Garfield County,3.2,2049.0,0.0,1.0,0.0,0.045387994,0.000976086,18699.83687,0.0,18876.17555,0.000409956,0.205825243,0.776699029,0.017475728,24.62,100.0,13.0,4.0,0.0,0.4880429477794046,98.68,0.15,0.1,0.0,0.73,0.24
NE,Gosper County,3.7,2044.0,0.0,1.0,0.0,0.030332681,0.00146771,34314.46541,26100.0,27462.18487,0.003424658,0.248091603,0.740458015,0.011450382,21.35,100.0,18.0,4.0,0.0,2.446183953033268,95.6,0.39,0.2,0.1,2.4,1.27
NE,Grant County,3.8,614.0,0.0,1.0,0.0,0.043973941,0.001628664,21954.54545,0.0,22425.53191,0.0,0.111716621,0.866485014,0.021798365,20.68,100.0,25.0,7.0,0.0,1.6286644951140066,97.72,0.0,0.16,0.16,1.14,0.81
NE,Greeley County,3.7,2538.0,0.0,1.0,0.069345942,0.026004728,0.000394011,24401.81269,0.0,23857.89474,0.000421592,0.381984987,0.596330275,0.021684737,23.04,90.0,13.0,4.0,0.0,1.1820330969267139,96.57,0.63,0.08,0.2,2.01,0.51
NE,Hall County,4.7,58607.0,0.853754671,0.146245329,8.53e-05,0.02479226,0.003480813,30966.30094,31500.31015,31226.11582,0.002554473,0.369282121,0.610079451,0.020638428,21.48,80.0,16.0,9.0,0.7,0.6142610950910301,72.58,1.55,0.99,0.39,23.3,2.09
NE,Hamilton County,3.8,9124.0,0.489478299,0.510521701,0.000109601,0.028605875,0.002301622,27802.62373,40221.85792,32186.7284,0.001096011,0.277557825,0.706188789,0.016253386,20.81,99.0,19.0,6.0,0.0,2.082419991231916,96.88,0.21,0.2,0.13,1.98,0.71
NE,Harlan County,3.3,3423.0,0.0,1.0,0.0,0.02716915,0.001168566,22726.34271,0.0,22424.95784,0.000292141,0.227633069,0.752548131,0.0198188,22.62,86.0,15.0,4.0,2.9,2.3371311714869996,97.66,0.03,0.2,0.32,1.31,0.5
NE,Hayes County,3.6,967.0,0.0,1.0,0.003102378,0.023784902,0.0,19375.0,0.0,20215.68627,0.0,0.153707052,0.83363472,0.012658228,21.73,100.0,12.0,1.0,0.0,2.0682523267838677,95.97,0.0,0.31,0.1,3.41,0.1
NE,Hitchcock County,5.2,2908.0,0.0,1.0,0.000343879,0.019944979,0.0,37112.67606,0.0,36725.76832,0.001523384,0.250906454,0.725888325,0.023205221,24.5,48.0,14.0,6.0,3.5,2.407152682255846,96.97,0.21,0.1,0.41,1.44,0.86
NE,Holt County,3.7,10435.0,0.352850982,0.647149018,0.0,0.036032583,0.002683277,22140.81863,31668.24645,24433.70402,0.00069861,0.21893848,0.753116204,0.027945316,23.42,92.0,14.0,5.0,1.0,1.054144705318639,96.03,0.15,0.15,0.27,2.92,0.48
NE,Howard County,4.5,6274.0,0.0,1.0,0.000956328,0.020401658,0.001434492,20472.13115,26234.84848,22286.0262,0.0,0.361481976,0.616488652,0.022029372,21.86,96.0,14.0,7.0,0.0,1.7532674529805548,96.7,0.24,0.19,0.26,1.74,1.15
NE,Jefferson County,4.8,7547.0,0.518351663,0.481648337,0.000132503,0.027428117,0.001722539,28771.77033,0.0,27679.88435,0.001608586,0.411144171,0.5688396,0.020016229,25.94,94.0,14.0,5.0,1.3,1.855041738439115,95.73,0.23,0.24,0.32,2.65,1.21
NE,Johnson County,4.7,5217.0,0.0,1.0,0.001150086,0.021276596,0.00191681,19051.50977,26327.27273,24021.82385,0.000527123,0.433175355,0.541232227,0.025592417,25.36,92.0,15.0,5.0,2.2,2.1084914701935977,83.48,5.33,1.36,1.11,8.34,0.5
NE,Kearney County,3.6,6489.0,0.454461396,0.545538604,0.001232856,0.024040684,0.001386963,25239.50936,23718.50394,24863.87944,0.000594853,0.278095238,0.706031746,0.015873016,19.73,100.0,21.0,7.0,3.0,1.6951764524580057,94.96,0.15,0.17,0.22,3.76,1.2
NE,Kimball County,4.8,3821.0,0.0,1.0,0.0,0.030620256,0.00157027,30165.07937,0.0,30116.39676,0.002279508,0.24240751,0.743235781,0.014356709,23.16,70.0,14.0,6.0,5.4,2.3554043444124577,90.58,0.16,0.71,0.76,6.39,1.83
NE,Knox County,4.2,8701.0,0.0,1.0,0.148143892,0.02700839,0.001379152,20249.05087,21369.40299,20438.4858,0.000804505,0.307296768,0.667972576,0.024730656,22.85,97.0,14.0,5.0,2.3,1.3791518216296978,88.36,0.09,0.2,8.3,1.78,1.34
NE,Lancaster County,4.3,285407.0,0.917468738,0.082531262,0.00024176,0.021681318,0.001744877,33505.3804,36743.79467,35097.47079,0.001510124,0.515601224,0.465903208,0.018495568,19.8,88.0,33.0,8.0,0.8,0.3433692936753478,84.34,3.38,3.47,0.59,5.85,2.76
NE,Lincoln County,4.6,36288.0,0.69480269,0.30519731,0.0,0.023203263,0.003444665,26102.61418,32010.66499,28572.65256,0.002153053,0.310007987,0.664557351,0.025434662,23.12,93.0,16.0,8.0,1.1,1.4054232804232802,90.23,0.65,0.53,0.45,7.17,1.44
NE,Logan County,4.7,763.0,0.0,1.0,0.0,0.027522936,0.0,22578.31325,0.0,22578.31325,0.002070773,0.194711538,0.786057692,0.019230769,21.52,73.0,10.0,4.0,0.0,2.6212319790301444,96.85,0.13,0.13,0.92,1.7,0.26
NE,Madison County,4.3,34876.0,0.720954238,0.279045762,0.000430095,0.030966854,0.003555454,26646.08125,35848.80185,30856.41939,0.001892419,0.29490922,0.68743325,0.017657529,20.3,93.0,17.0,8.0,1.4,1.4909966739304965,83.33,1.17,0.45,0.97,12.91,1.75
NE,Merrick County,4.6,7845.0,0.411089866,0.588910134,0.000382409,0.025621415,0.002039516,26738.92554,38697.0684,28908.81273,0.000643722,0.287379773,0.692218012,0.020402215,23.2,89.0,15.0,7.0,1.3,1.4021669853409815,94.39,0.18,0.75,0.38,3.45,0.99
NE,Morrill County,4.2,5042.0,0.0,1.0,0.000396668,0.019635065,0.002181674,20850.35629,33448.27586,26135.89365,0.00099167,0.236920459,0.733730328,0.029349213,20.94,70.0,14.0,7.0,0.0,1.5866719555731852,84.41,0.16,0.36,0.69,13.63,1.53
NE,Nance County,4.0,3735.0,0.0,1.0,0.000803213,0.024631861,0.001606426,24698.24561,22725.4902,21129.78723,0.000637216,0.321616872,0.653778559,0.024604569,24.26,100.0,11.0,6.0,0.0,2.9451137884872827,97.11,0.21,0.05,0.24,1.74,0.99
NE,Nemaha County,5.4,7248.0,0.479304636,0.520695364,0.000275938,0.023868653,0.002759382,22272.30483,39321.42857,27284.12073,0.001261038,0.356937248,0.61427749,0.028785262,21.86,96.0,23.0,6.0,2.8,0.6898454746136866,95.74,0.86,0.41,0.25,1.83,0.98
NE,Nuckolls County,4.2,4500.0,0.0,1.0,0.000888889,0.036222222,0.001777778,23415.65041,0.0,23429.06876,0.0,0.295812697,0.674470959,0.029716344,23.96,88.0,13.0,4.0,2.2,1.5555555555555554,96.29,0.13,0.2,0.18,2.16,1.36
NE,Otoe County,5.1,15740.0,0.448919949,0.551080051,0.000190597,0.025794155,0.00317662,27474.5098,32164.12661,28029.69533,0.000952986,0.411026509,0.568668923,0.020304569,22.32,100.0,18.0,6.0,0.6,1.6518424396442186,92.12,0.43,0.43,0.29,5.73,1.14
NE,Pawnee County,4.0,2773.0,0.0,1.0,0.0,0.023079697,0.001442481,20626.31579,24935.89744,29487.41007,0.000450775,0.348988439,0.62066474,0.030346821,23.55,100.0,14.0,5.0,3.7,1.8031013342949873,96.75,0.32,0.29,0.14,1.26,1.23
NE,Phelps County,3.6,9188.0,0.58119286,0.41880714,0.000217675,0.032107096,0.003047453,28059.20784,38201.46765,31910.08105,0.003856117,0.234741784,0.751173709,0.014084507,22.09,90.0,20.0,6.0,1.1,2.9386155855463647,94.62,0.13,0.23,0.23,4.06,0.97
NE,Pierce County,3.7,7266.0,0.0,1.0,0.006055601,0.027387834,0.000688137,26143.36283,28237.28814,26946.73295,0.000441784,0.242715437,0.739305642,0.017978921,21.05,94.0,13.0,5.0,1.4,1.2386457473162675,97.69,0.15,0.17,0.21,1.28,0.52
NE,Platte County,4.3,32237.0,0.685733784,0.314266216,6.2e-05,0.027514967,0.003008965,29195.34453,35410.76807,32384.50641,0.002156528,0.282861401,0.698435171,0.018703428,20.33,93.0,17.0,7.0,1.0,2.047336911002885,84.27,0.4,0.46,0.3,13.81,1.48
NE,Polk County,4.1,5406.0,0.0,1.0,0.002034776,0.024232334,0.001109878,25879.07609,0.0,25630.71512,0.000264521,0.262681872,0.716476602,0.020841526,19.97,97.0,13.0,4.0,0.0,2.4047354790972992,95.93,0.11,0.11,0.18,2.89,1.0
NE,Red Willow County,3.7,11055.0,0.68412483,0.31587517,0.000361827,0.033016735,0.002985075,24877.38194,30734.26573,26680.5903,0.0,0.241078509,0.740483743,0.018437748,22.27,96.0,15.0,7.0,1.8,0.7236544549977386,93.58,0.73,0.25,0.39,4.18,1.11
NE,Richardson County,6.3,8363.0,0.494200646,0.505799354,0.0,0.028339113,0.001913189,25091.74917,22353.84615,24690.70423,0.000956595,0.381300403,0.590221774,0.028477823,26.24,83.0,14.0,8.0,3.5,1.0761688389333972,93.63,0.13,0.32,2.89,1.34,1.83
NE,Saline County,4.8,14200.0,0.489295775,0.510704225,0.009225352,0.017957746,0.001830986,25351.19887,36297.62482,32574.12442,0.004969718,0.509236336,0.463530756,0.027232908,21.05,89.0,14.0,8.0,2.2,0.7042253521126761,76.18,0.65,1.57,0.28,20.21,1.57
NE,Sarpy County,4.5,158840.0,0.947261395,0.052738605,0.000125913,0.015487283,0.001983128,32533.80308,40522.46061,36143.3404,0.000944347,0.411778542,0.570638911,0.017582547,18.86,90.0,30.0,9.0,0.1,1.2465373961218835,83.82,3.85,2.09,0.35,7.28,3.12
NE,Saunders County,4.9,20780.0,0.335129933,0.664870067,0.002598653,0.02213667,0.00120308,27983.51648,25586.69002,27590.58283,0.003767565,0.368879749,0.60595378,0.025166471,21.69,91.0,17.0,6.0,0.0,0.9143407122232916,96.21,0.33,0.4,0.21,2.0,1.06
NE,Scotts Bluff County,5.6,36970.0,0.70181228,0.29818772,5.41e-05,0.024289965,0.002894239,26703.77834,36540.20435,30262.98023,0.003329186,0.322131704,0.659063136,0.01880516,22.16,78.0,17.0,9.0,0.3,0.7032729239924264,75.55,0.42,0.56,1.44,21.06,1.95
NE,Seward County,4.1,16750.0,0.396179104,0.603820896,0.001253731,0.022686567,0.001970149,30667.61543,24525.68134,28356.21302,0.001185672,0.359011821,0.617213441,0.023774738,17.04,97.0,23.0,6.0,0.0,1.373134328358209,96.43,0.35,0.42,0.29,1.62,1.07
NE,Sheridan County,3.6,5469.0,0.0,1.0,0.000365698,0.027610166,0.001279941,20115.07128,0.0,20333.65477,0.00243006,0.184402924,0.788383428,0.027213647,23.26,87.0,17.0,7.0,9.1,1.2799414883891023,83.36,0.22,0.33,10.28,3.13,2.96
NE,Sherman County,4.1,3152.0,0.0,1.0,0.0,0.023794416,0.000634518,43251.01215,0.0,22307.15532,0.000428299,0.372137405,0.6043257,0.023536896,23.69,97.0,11.0,4.0,0.0,1.9035532994923858,98.19,0.1,0.29,0.06,0.98,0.38
NE,Thayer County,3.9,5228.0,0.0,1.0,0.0,0.033664881,0.001912777,39935.56281,0.0,29914.13852,0.000573833,0.323429861,0.657766077,0.018804062,22.05,100.0,15.0,5.0,3.8,2.104055087987758,97.11,0.19,0.29,0.15,1.45,0.92
NE,Thomas County,4.8,647.0,0.0,1.0,0.0,0.038639876,0.0,17181.81818,0.0,26758.97436,0.0,0.130769231,0.848717949,0.020512821,20.57,100.0,17.0,4.0,0.0,1.5455950540958268,97.22,0.15,0.31,0.15,1.85,1.08
NE,Wayne County,3.9,9595.0,0.57915581,0.42084419,0.000729547,0.022824388,0.002605524,23140.42553,0.0,22791.60038,0.0,0.327993697,0.65730042,0.014705882,18.3,98.0,28.0,5.0,2.1,0.6253256904637832,92.68,1.32,0.5,0.27,4.18,1.12
